Iteration	Best Path Length	Current Path Length	Probability
6410	430	440	0
6411	430	440	0
6412	430	440	0
6413	430	440	0
6414	430	440	0
6415	430	440	0
6416	430	440	0
6417	430	440	0
6418	430	440	0
6419	430	440	0
6420	430	440	0
6421	430	440	0
6422	430	440	0
6423	430	440	0
6424	430	440	0
6425	430	440	0
6426	430	440	0
6427	430	440	0
6428	430	440	0
6429	430	440	0
6430	430	440	0
6431	430	440	0
6432	430	440	0
6433	430	440	0
6434	430	440	0
6435	430	440	0
6436	430	440	0
6437	430	440	0
6438	430	440	0
6439	430	440	0
6440	430	440	0
6441	430	440	0
6442	430	440	0
6443	430	440	0
6444	430	440	0
6445	430	440	0
6446	430	440	0
6447	430	440	0
6448	430	440	0
6449	430	440	0
6450	430	440	0
6451	430	440	0
6452	430	440	0
6453	430	440	0
6454	430	440	0
6455	430	440	0
6456	430	440	0
6457	430	440	0
6458	430	440	0
6459	430	440	0
6460	430	440	0
6461	430	440	0
6462	430	440	0
6463	430	440	0
6464	430	440	0
6465	430	440	0
6466	430	440	0
6467	430	440	0
6468	430	440	0
6469	430	440	0
6470	430	440	0
6471	430	440	0
6472	430	440	0
6473	430	440	0
6474	430	440	0
6475	430	440	0
6476	430	440	0
6477	430	440	0
6478	430	440	0
6479	430	440	0
6480	430	440	0
6481	430	440	0
6482	430	440	0
6483	430	440	0
6484	430	440	0
6485	430	440	0
6486	430	440	0
6487	430	440	0
6488	430	440	0
6489	430	440	0
6490	430	440	0
6491	430	440	0
6492	430	440	0
6493	430	440	0
6494	430	440	0
6495	430	440	0
6496	430	440	0
6497	430	440	0
6498	430	440	0
6499	430	440	0
6500	430	440	0
6501	430	440	0
6502	430	440	0
6503	430	440	0
6504	430	440	0
6505	430	440	0
6506	430	440	0
6507	430	440	0
6508	430	440	0
6509	430	440	0
6510	430	440	0
6511	430	440	0
6512	430	440	0
6513	430	440	0
6514	430	440	0
6515	430	440	0
6516	430	440	0
6517	430	440	0
6518	430	440	0
6519	430	440	0
6520	430	440	0
6521	430	440	0
6522	430	440	0
6523	430	440	0
6524	430	440	0
6525	430	440	0
6526	430	440	0
6527	430	440	0
6528	430	440	0
6529	430	440	0
6530	430	440	0
6531	430	440	0
6532	430	440	0
6533	430	440	0
6534	430	440	0
6535	430	440	0
6536	430	440	0
6537	430	440	0
6538	430	440	0
6539	430	440	0
6540	430	440	0
6541	430	440	0
6542	430	440	0
6543	430	440	0
6544	430	440	0
6545	430	440	0
6546	430	440	0
6547	430	440	0
6548	430	440	0
6549	430	440	0
6550	430	440	0
6551	430	440	0
6552	430	440	0
6553	430	440	0
6554	430	440	0
6555	430	440	0
6556	430	440	0
6557	430	440	0
6558	430	440	0
6559	430	440	0
6560	430	440	0
6561	430	440	0
6562	430	440	0
6563	430	440	0
6564	430	440	0
6565	430	440	0
6566	430	440	0
6567	430	440	0
6568	430	440	0
6569	430	440	0
6570	430	440	0
6571	430	440	0
6572	430	440	0
6573	430	440	0
6574	430	440	0
6575	430	440	0
6576	430	440	0
6577	430	440	0
6578	430	440	0
6579	430	440	0
6580	430	440	0
6581	430	440	0
6582	430	440	0
6583	430	440	0
6584	430	440	0
6585	430	440	0
6586	430	440	0
6587	430	440	0
6588	430	440	0
6589	430	440	0
6590	430	440	0
6591	430	440	0
6592	430	440	0
6593	430	440	0
6594	430	440	0
6595	430	440	0
6596	430	440	0
6597	430	440	0
6598	430	440	0
6599	430	440	0
6600	430	440	0
6601	430	440	0
6602	430	440	0
6603	430	440	0
6604	430	440	0
6605	430	440	0
6606	430	440	0
6607	430	440	0
6608	430	440	0
6609	430	440	0
6610	430	440	0
6611	430	440	0
6612	430	440	0
6613	430	440	0
6614	430	440	0
6615	430	440	0
6616	430	440	0
6617	430	440	0
6618	430	440	0
6619	430	440	0
6620	430	440	0
6621	430	440	0
6622	430	440	0
6623	430	440	0
6624	430	440	0
6625	430	440	0
6626	430	440	0
6627	430	440	0
6628	430	440	0
6629	430	440	0
6630	430	440	0
6631	430	440	0
6632	430	440	0
6633	430	440	0
6634	430	440	0
6635	430	440	0
6636	430	440	0
6637	430	440	0
6638	430	440	0
6639	430	440	0
6640	430	440	0
6641	430	440	0
6642	430	440	0
6643	430	440	0
6644	430	440	0
6645	430	440	0
6646	430	440	0
6647	430	440	0
6648	430	440	0
6649	430	440	0
6650	430	440	0
6651	430	440	0
6652	430	440	0
6653	430	440	0
6654	430	440	0
6655	430	440	0
6656	430	440	0
6657	430	440	0
6658	430	440	0
6659	430	440	0
6660	430	440	0
6661	430	440	0
6662	430	440	0
6663	430	440	0
6664	430	440	0
6665	430	440	0
6666	430	440	0
6667	430	440	0
6668	430	440	0
6669	430	440	0
6670	430	440	0
6671	430	440	0
6672	430	440	0
6673	430	440	0
6674	430	440	0
6675	430	440	0
6676	430	440	0
6677	430	440	0
6678	430	440	0
6679	430	440	0
6680	430	440	0
6681	430	440	0
6682	430	440	0
6683	430	440	0
6684	430	440	0
6685	430	440	0
6686	430	440	0
6687	430	440	0
6688	430	440	0
6689	430	440	0
6690	430	440	0
6691	430	440	0
6692	430	440	0
6693	430	440	0
6694	430	440	0
6695	430	440	0
6696	430	440	0
6697	430	440	0
6698	430	440	0
6699	430	440	0
6700	430	440	0
6701	430	440	0
6702	430	440	0
6703	430	440	0
6704	430	440	0
6705	430	440	0
6706	430	440	0
6707	430	440	0
6708	430	440	0
6709	430	440	0
6710	430	440	0
6711	430	440	0
6712	430	440	0
6713	430	440	0
6714	430	440	0
6715	430	440	0
6716	430	440	0
6717	430	440	0
6718	430	440	0
6719	430	440	0
6720	430	440	0
6721	430	440	0
6722	430	440	0
6723	430	440	0
6724	430	440	0
6725	430	440	0
6726	430	440	0
6727	430	440	0
6728	430	440	0
6729	430	440	0
6730	430	440	0
6731	430	440	0
6732	430	440	0
6733	430	440	0
6734	430	440	0
6735	430	440	0
6736	430	440	0
6737	430	440	0
6738	430	440	0
6739	430	440	0
6740	430	440	0
6741	430	440	0
6742	430	440	0
6743	430	440	0
6744	430	440	0
6745	430	440	0
6746	430	440	0
6747	430	440	0
6748	430	440	0
6749	430	440	0
6750	430	440	0
6751	430	440	0
6752	430	440	0
6753	430	440	0
6754	430	440	0
6755	430	440	0
6756	430	440	0
6757	430	440	0
6758	430	440	0
6759	430	440	0
6760	430	440	0
6761	430	440	0
6762	430	440	0
6763	430	440	0
6764	430	440	0
6765	430	440	0
6766	430	440	0
6767	430	440	0
6768	430	440	0
6769	430	440	0
6770	430	440	0
6771	430	440	0
6772	430	440	0
6773	430	440	0
6774	430	440	0
6775	430	440	0
6776	430	440	0
6777	430	440	0
6778	430	440	0
6779	430	440	0
6780	430	440	0
6781	430	440	0
6782	430	440	0
6783	430	440	0
6784	430	440	0
6785	430	440	0
6786	430	440	0
6787	430	440	0
6788	430	440	0
6789	430	440	0
6790	430	440	0
6791	430	440	0
6792	430	440	0
6793	430	440	0
6794	430	440	0
6795	430	440	0
6796	430	440	0
6797	430	440	0
6798	430	440	0
6799	430	440	0
6800	430	440	0
6801	430	440	0
6802	430	440	0
6803	430	440	0
6804	430	440	0
6805	430	440	0
6806	430	440	0
6807	430	440	0
6808	430	440	0
6809	430	440	0
6810	430	440	0
6811	430	440	0
6812	430	440	0
6813	430	440	0
6814	430	440	0
6815	430	440	0
6816	430	440	0
6817	430	440	0
6818	430	440	0
6819	430	440	0
6820	430	440	0
6821	430	440	0
6822	430	440	0
6823	430	440	0
6824	430	440	0
6825	430	440	0
6826	430	440	0
6827	430	440	0
6828	430	440	0
6829	430	440	0
6830	430	440	0
6831	430	440	0
6832	430	440	0
6833	430	440	0
6834	430	440	0
6835	430	440	0
6836	430	440	0
6837	430	440	0
6838	430	440	0
6839	430	440	0
6840	430	440	0
6841	430	440	0
6842	430	440	0
6843	430	440	0
6844	430	440	0
6845	430	440	0
6846	430	440	0
6847	430	440	0
6848	430	440	0
6849	430	440	0
6850	430	440	0
6851	430	440	0
6852	430	440	0
6853	430	440	0
6854	430	440	0
6855	430	440	0
6856	430	440	0
6857	430	440	0
6858	430	440	0
6859	430	440	0
6860	430	440	0
6861	430	440	0
6862	430	440	0
6863	430	440	0
6864	430	440	0
6865	430	440	0
6866	430	440	0
6867	430	440	0
6868	430	440	0
6869	430	440	0
6870	430	440	0
6871	430	440	0
6872	430	440	0
6873	430	440	0
6874	430	440	0
6875	430	440	0
6876	430	440	0
6877	430	440	0
6878	430	440	0
6879	430	440	0
6880	430	440	0
6881	430	440	0
6882	430	440	0
6883	430	440	0
6884	430	440	0
6885	430	440	0
6886	430	440	0
6887	430	440	0
6888	430	440	0
6889	430	440	0
6890	430	440	0
6891	430	440	0
6892	430	440	0
6893	430	440	0
6894	430	440	0
6895	430	440	0
6896	430	440	0
6897	430	440	0
6898	430	440	0
6899	430	440	0
6900	430	440	0
6901	430	440	0
6902	430	440	0
6903	430	440	0
6904	430	440	0
6905	430	440	0
6906	430	440	0
6907	430	440	0
6908	430	440	0
6909	430	440	0
6910	430	440	0
6911	430	440	0
6912	430	440	0
6913	430	440	0
6914	430	440	0
6915	430	440	0
6916	430	440	0
6917	430	440	0
6918	430	440	0
6919	430	440	0
6920	430	440	0
6921	430	440	0
6922	430	440	0
6923	430	440	0
6924	430	440	0
6925	430	440	0
6926	430	440	0
6927	430	440	0
6928	430	440	0
6929	430	440	0
6930	430	440	0
6931	430	440	0
6932	430	440	0
6933	430	440	0
6934	430	440	0
6935	430	440	0
6936	430	440	0
6937	430	440	0
6938	430	440	0
6939	430	440	0
6940	430	440	0
6941	430	440	0
6942	430	440	0
6943	430	440	0
6944	430	440	0
6945	430	440	0
6946	430	440	0
6947	430	440	0
6948	430	440	0
6949	430	440	0
6950	430	440	0
6951	430	440	0
6952	430	440	0
6953	430	440	0
6954	430	440	0
6955	430	440	0
6956	430	440	0
6957	430	440	0
6958	430	440	0
6959	430	440	0
6960	430	440	0
6961	430	440	0
6962	430	440	0
6963	430	440	0
6964	430	440	0
6965	430	440	0
6966	430	440	0
6967	430	440	0
6968	430	440	0
6969	430	440	0
6970	430	440	0
6971	430	440	0
6972	430	440	0
6973	430	440	0
6974	430	440	0
6975	430	440	0
6976	430	440	0
6977	430	440	0
6978	430	440	0
6979	430	440	0
6980	430	440	0
6981	430	440	0
6982	430	440	0
6983	430	440	0
6984	430	440	0
6985	430	440	0
6986	430	440	0
6987	430	440	0
6988	430	440	0
6989	430	440	0
6990	430	440	0
6991	430	440	0
6992	430	440	0
6993	430	440	0
6994	430	440	0
6995	430	440	0
6996	430	440	0
6997	430	440	0
6998	430	440	0
6999	430	440	0
7000	430	440	0
7001	430	440	0
7002	430	440	0
7003	430	440	0
7004	430	440	0
7005	430	440	0
7006	430	440	0
7007	430	440	0
7008	430	440	0
7009	430	440	0
7010	430	440	0
7011	430	440	0
7012	430	440	0
7013	430	440	0
7014	430	440	0
7015	430	440	0
7016	430	440	0
7017	430	440	0
7018	430	440	0
7019	430	440	0
7020	430	440	0
7021	430	440	0
7022	430	440	0
7023	430	440	0
7024	430	440	0
7025	430	440	0
7026	430	440	0
7027	430	440	0
7028	430	440	0
7029	430	440	0
7030	430	440	0
7031	430	440	0
7032	430	440	0
7033	430	440	0
7034	430	440	0
7035	430	440	0
7036	430	440	0
7037	430	440	0
7038	430	440	0
7039	430	440	0
7040	430	440	0
7041	430	440	0
7042	430	440	0
7043	430	440	0
7044	430	440	0
7045	430	440	0
7046	430	440	0
7047	430	440	0
7048	430	440	0
7049	430	440	0
7050	430	440	0
7051	430	440	0
7052	430	440	0
7053	430	440	0
7054	430	440	0
7055	430	440	0
7056	430	440	0
7057	430	440	0
7058	430	440	0
7059	430	440	0
7060	430	440	0
7061	430	440	0
7062	430	440	0
7063	430	440	0
7064	430	440	0
7065	430	440	0
7066	430	440	0
7067	430	440	0
7068	430	440	0
7069	430	440	0
7070	430	440	0
7071	430	440	0
7072	430	440	0
7073	430	440	0
7074	430	440	0
7075	430	440	0
7076	430	440	0
7077	430	440	0
7078	430	440	0
7079	430	440	0
7080	430	440	0
7081	430	440	0
7082	430	440	0
7083	430	440	0
7084	430	440	0
7085	430	440	0
7086	430	440	0
7087	430	440	0
7088	430	440	0
7089	430	440	0
7090	430	440	0
7091	430	440	0
7092	430	440	0
7093	430	440	0
7094	430	440	0
7095	430	440	0
7096	430	440	0
7097	430	440	0
7098	430	440	0
7099	430	440	0
7100	430	440	0
7101	430	440	0
7102	430	440	0
7103	430	440	0
7104	430	440	0
7105	430	440	0
7106	430	440	0
7107	430	440	0
7108	430	440	0
7109	430	440	0
7110	430	440	0
7111	430	440	0
7112	430	440	0
7113	430	440	0
7114	430	440	0
7115	430	440	0
7116	430	440	0
7117	430	440	0
7118	430	440	0
7119	430	440	0
7120	430	440	0
7121	430	440	0
7122	430	440	0
7123	430	440	0
7124	430	440	0
7125	430	440	0
7126	430	440	0
7127	430	440	0
7128	430	440	0
7129	430	440	0
7130	430	440	0
7131	430	440	0
7132	430	440	0
7133	430	440	0
7134	430	440	0
7135	430	440	0
7136	430	440	0
7137	430	440	0
7138	430	440	0
7139	430	440	0
7140	430	440	0
7141	430	440	0
7142	430	440	0
7143	430	440	0
7144	430	440	0
7145	430	440	0
7146	430	440	0
7147	430	440	0
7148	430	440	0
7149	430	440	0
7150	430	440	0
7151	430	440	0
7152	430	440	0
7153	430	440	0
7154	430	440	0
7155	430	440	0
7156	430	440	0
7157	430	440	0
7158	430	440	0
7159	430	440	0
7160	430	440	0
7161	430	440	0
7162	430	440	0
7163	430	440	0
7164	430	440	0
7165	430	440	0
7166	430	440	0
7167	430	440	0
7168	430	440	0
7169	430	440	0
7170	430	440	0
7171	430	440	0
7172	430	440	0
7173	430	440	0
7174	430	440	0
7175	430	440	0
7176	430	440	0
7177	430	440	0
7178	430	440	0
7179	430	440	0
7180	430	440	0
7181	430	440	0
7182	430	440	0
7183	430	440	0
7184	430	440	0
7185	430	440	0
7186	430	440	0
7187	430	440	0
7188	430	440	0
7189	430	440	0
7190	430	440	0
7191	430	440	0
7192	430	440	0
7193	430	440	0
7194	430	440	0
7195	430	440	0
7196	430	440	0
7197	430	440	0
7198	430	440	0
7199	430	440	0
7200	430	440	0
7201	430	440	0
7202	430	440	0
7203	430	440	0
7204	430	440	0
7205	430	440	0
7206	430	440	0
7207	430	440	0
7208	430	440	0
7209	430	440	0
7210	430	440	0
7211	430	440	0
7212	430	440	0
7213	430	440	0
7214	430	440	0
7215	430	440	0
7216	430	440	0
7217	430	440	0
7218	430	440	0
7219	430	440	0
7220	430	440	0
7221	430	440	0
7222	430	440	0
7223	430	440	0
7224	430	440	0
7225	430	440	0
7226	430	440	0
7227	430	440	0
7228	430	440	0
7229	430	440	0
7230	430	440	0
7231	430	440	0
7232	430	440	0
7233	430	440	0
7234	430	440	0
7235	430	440	0
7236	430	440	0
7237	430	440	0
7238	430	440	0
7239	430	440	0
7240	430	440	0
7241	430	440	0
7242	430	440	0
7243	430	440	0
7244	430	440	0
7245	430	440	0
7246	430	440	0
7247	430	440	0
7248	430	440	0
7249	430	440	0
7250	430	440	0
7251	430	440	0
7252	430	440	0
7253	430	440	0
7254	430	440	0
7255	430	440	0
7256	430	440	0
7257	430	440	0
7258	430	440	0
7259	430	440	0
7260	430	440	0
7261	430	440	0
7262	430	440	0
7263	430	440	0
7264	430	440	0
7265	430	440	0
7266	430	440	0
7267	430	440	0
7268	430	440	0
7269	430	440	0
7270	430	440	0
7271	430	440	0
7272	430	440	0
7273	430	440	0
7274	430	440	0
7275	430	440	0
7276	430	440	0
7277	430	440	0
7278	430	440	0
7279	430	440	0
7280	430	440	0
7281	430	440	0
7282	430	440	0
7283	430	440	0
7284	430	440	0
7285	430	440	0
7286	430	440	0
7287	430	440	0
7288	430	440	0
7289	430	440	0
7290	430	440	0
7291	430	440	0
7292	430	440	0
7293	430	440	0
7294	430	440	0
7295	430	440	0
7296	430	440	0
7297	430	440	0
7298	430	440	0
7299	430	440	0
7300	430	440	0
7301	430	440	0
7302	430	440	0
7303	430	440	0
7304	430	440	0
7305	430	440	0
7306	430	440	0
7307	430	440	0
7308	430	440	0
7309	430	440	0
7310	430	440	0
7311	430	440	0
7312	430	440	0
7313	430	440	0
7314	430	440	0
7315	430	440	0
7316	430	440	0
7317	430	440	0
7318	430	440	0
7319	430	440	0
7320	430	440	0
7321	430	440	0
7322	430	440	0
7323	430	440	0
7324	430	440	0
7325	430	440	0
7326	430	440	0
7327	430	440	0
7328	430	440	0
7329	430	440	0
7330	430	440	0
7331	430	440	0
7332	430	440	0
7333	430	440	0
7334	430	440	0
7335	430	440	0
7336	430	440	0
7337	430	440	0
7338	430	440	0
7339	430	440	0
7340	430	440	0
7341	430	440	0
7342	430	440	0
7343	430	440	0
7344	430	440	0
7345	430	440	0
7346	430	440	0
7347	430	440	0
7348	430	440	0
7349	430	440	0
7350	430	440	0
7351	430	440	0
7352	430	440	0
7353	430	440	0
7354	430	440	0
7355	430	440	0
7356	430	440	0
7357	430	440	0
7358	430	440	0
7359	430	440	0
7360	430	440	0
7361	430	440	0
7362	430	440	0
7363	430	440	0
7364	430	440	0
7365	430	440	0
7366	430	440	0
7367	430	440	0
7368	430	440	0
7369	430	440	0
7370	430	440	0
7371	430	440	0
7372	430	440	0
7373	430	440	0
7374	430	440	0
7375	430	440	0
7376	430	440	0
7377	430	440	0
7378	430	440	0
7379	430	440	0
7380	430	440	0
7381	430	440	0
7382	430	440	0
7383	430	440	0
7384	430	440	0
7385	430	440	0
7386	430	440	0
7387	430	440	0
7388	430	440	0
7389	430	440	0
7390	430	440	0
7391	430	440	0
7392	430	440	0
7393	430	440	0
7394	430	440	0
7395	430	440	0
7396	430	440	0
7397	430	440	0
7398	430	440	0
7399	430	440	0
7400	430	440	0
7401	430	440	0
7402	430	440	0
7403	430	440	0
7404	430	440	0
7405	430	440	0
7406	430	440	0
7407	430	440	0
7408	430	440	0
7409	430	440	0
7410	430	440	0
7411	430	440	0
7412	430	440	0
7413	430	440	0
7414	430	440	0
7415	430	440	0
7416	430	440	0
7417	430	440	0
7418	430	440	0
7419	430	440	0
7420	430	440	0
7421	430	440	0
7422	430	440	0
7423	430	440	0
7424	430	440	0
7425	430	440	0
7426	430	440	0
7427	430	440	0
7428	430	440	0
7429	430	440	0
7430	430	440	0
7431	430	440	0
7432	430	440	0
7433	430	440	0
7434	430	440	0
7435	430	440	0
7436	430	440	0
7437	430	440	0
7438	430	440	0
7439	430	440	0
7440	430	440	0
7441	430	440	0
7442	430	440	0
7443	430	440	0
7444	430	440	0
7445	430	440	0
7446	430	440	0
7447	430	440	0
7448	430	440	0
7449	430	440	0
7450	430	440	0
7451	430	440	0
7452	430	440	0
7453	430	440	0
7454	430	440	0
7455	430	440	0
7456	430	440	0
7457	430	440	0
7458	430	440	0
7459	430	440	0
7460	430	440	0
7461	430	440	0
7462	430	440	0
7463	430	440	0
7464	430	440	0
7465	430	440	0
7466	430	440	0
7467	430	440	0
7468	430	440	0
7469	430	440	0
7470	430	440	0
7471	430	440	0
7472	430	440	0
7473	430	440	0
7474	430	440	0
7475	430	440	0
7476	430	440	0
7477	430	440	0
7478	430	440	0
7479	430	440	0
7480	430	440	0
7481	430	440	0
7482	430	440	0
7483	430	440	0
7484	430	440	0
7485	430	440	0
7486	430	440	0
7487	430	440	0
7488	430	440	0
7489	430	440	0
7490	430	440	0
7491	430	440	0
7492	430	440	0
7493	430	440	0
7494	430	440	0
7495	430	440	0
7496	430	440	0
7497	430	440	0
7498	430	440	0
7499	430	440	0
7500	430	440	0
7501	430	440	0
7502	430	440	0
7503	430	440	0
7504	430	440	0
7505	430	440	0
7506	430	440	0
7507	430	440	0
7508	430	440	0
7509	430	440	0
7510	430	440	0
7511	430	440	0
7512	430	440	0
7513	430	440	0
7514	430	440	0
7515	430	440	0
7516	430	440	0
7517	430	440	0
7518	430	440	0
7519	430	440	0
7520	430	440	0
7521	430	440	0
7522	430	440	0
7523	430	440	0
7524	430	440	0
7525	430	440	0
7526	430	440	0
7527	430	440	0
7528	430	440	0
7529	430	440	0
7530	430	440	0
7531	430	440	0
7532	430	440	0
7533	430	440	0
7534	430	440	0
7535	430	440	0
7536	430	440	0
7537	430	440	0
7538	430	440	0
7539	430	440	0
7540	430	440	0
7541	430	440	0
7542	430	440	0
7543	430	440	0
7544	430	440	0
7545	430	440	0
7546	430	440	0
7547	430	440	0
7548	430	440	0
7549	430	440	0
7550	430	440	0
7551	430	440	0
7552	430	440	0
7553	430	440	0
7554	430	440	0
7555	430	440	0
7556	430	440	0
7557	430	440	0
7558	430	440	0
7559	430	440	0
7560	430	440	0
7561	430	440	0
7562	430	440	0
7563	430	440	0
7564	430	440	0
7565	430	440	0
7566	430	440	0
7567	430	440	0
7568	430	440	0
7569	430	440	0
7570	430	440	0
7571	430	440	0
7572	430	440	0
7573	430	440	0
7574	430	440	0
7575	430	440	0
7576	430	440	0
7577	430	440	0
7578	430	440	0
7579	430	440	0
7580	430	440	0
7581	430	440	0
7582	430	440	0
7583	430	440	0
7584	430	440	0
7585	430	440	0
7586	430	440	0
7587	430	440	0
7588	430	440	0
7589	430	440	0
7590	430	440	0
7591	430	440	0
7592	430	440	0
7593	430	440	0
7594	430	440	0
7595	430	440	0
7596	430	440	0
7597	430	440	0
7598	430	440	0
7599	430	440	0
7600	430	440	0
7601	430	440	0
7602	430	440	0
7603	430	440	0
7604	430	440	0
7605	430	440	0
7606	430	440	0
7607	430	440	0
7608	430	440	0
7609	430	440	0
7610	430	440	0
7611	430	440	0
7612	430	440	0
7613	430	440	0
7614	430	440	0
7615	430	440	0
7616	430	440	0
7617	430	440	0
7618	430	440	0
7619	430	440	0
7620	430	440	0
7621	430	440	0
7622	430	440	0
7623	430	440	0
7624	430	440	0
7625	430	440	0
7626	430	440	0
7627	430	440	0
7628	430	440	0
7629	430	440	0
7630	430	440	0
7631	430	440	0
7632	430	440	0
7633	430	440	0
7634	430	440	0
7635	430	440	0
7636	430	440	0
7637	430	440	0
7638	430	440	0
7639	430	440	0
7640	430	440	0
7641	430	440	0
7642	430	440	0
7643	430	440	0
7644	430	440	0
7645	430	440	0
7646	430	440	0
7647	430	440	0
7648	430	440	0
7649	430	440	0
7650	430	440	0
7651	430	440	0
7652	430	440	0
7653	430	440	0
7654	430	440	0
7655	430	440	0
7656	430	440	0
7657	430	440	0
7658	430	440	0
7659	430	440	0
7660	430	440	0
7661	430	440	0
7662	430	440	0
7663	430	440	0
7664	430	440	0
7665	430	440	0
7666	430	440	0
7667	430	440	0
7668	430	440	0
7669	430	440	0
7670	430	440	0
7671	430	440	0
7672	430	440	0
7673	430	440	0
7674	430	440	0
7675	430	440	0
7676	430	440	0
7677	430	440	0
7678	430	440	0
7679	430	440	0
7680	430	440	0
7681	430	440	0
7682	430	440	0
7683	430	440	0
7684	430	440	0
7685	430	440	0
7686	430	440	0
7687	430	440	0
7688	430	440	0
7689	430	440	0
7690	430	440	0
7691	430	440	0
7692	430	440	0
7693	430	440	0
7694	430	440	0
7695	430	440	0
7696	430	440	0
7697	430	440	0
7698	430	440	0
7699	430	440	0
7700	430	440	0
7701	430	440	0
7702	430	440	0
7703	430	440	0
7704	430	440	0
7705	430	440	0
7706	430	440	0
7707	430	440	0
7708	430	440	0
7709	430	440	0
7710	430	440	0
7711	430	440	0
7712	430	440	0
7713	430	440	0
7714	430	440	0
7715	430	440	0
7716	430	440	0
7717	430	440	0
7718	430	440	0
7719	430	440	0
7720	430	440	0
7721	430	440	0
7722	430	440	0
7723	430	440	0
7724	430	440	0
7725	430	440	0
7726	430	440	0
7727	430	440	0
7728	430	440	0
7729	430	440	0
7730	430	440	0
7731	430	440	0
7732	430	440	0
7733	430	440	0
7734	430	440	0
7735	430	440	0
7736	430	440	0
7737	430	440	0
7738	430	440	0
7739	430	440	0
7740	430	440	0
7741	430	440	0
7742	430	440	0
7743	430	440	0
7744	430	440	0
7745	430	440	0
7746	430	440	0
7747	430	440	0
7748	430	440	0
7749	430	440	0
7750	430	440	0
7751	430	440	0
7752	430	440	0
7753	430	440	0
7754	430	440	0
7755	430	440	0
7756	430	440	0
7757	430	440	0
7758	430	440	0
7759	430	440	0
7760	430	440	0
7761	430	440	0
7762	430	440	0
7763	430	440	0
7764	430	440	0
7765	430	440	0
7766	430	440	0
7767	430	440	0
7768	430	440	0
7769	430	440	0
7770	430	440	0
7771	430	440	0
7772	430	440	0
7773	430	440	0
7774	430	440	0
7775	430	440	0
7776	430	440	0
7777	430	440	0
7778	430	440	0
7779	430	440	0
7780	430	440	0
7781	430	440	0
7782	430	440	0
7783	430	440	0
7784	430	440	0
7785	430	440	0
7786	430	440	0
7787	430	440	0
7788	430	440	0
7789	430	440	0
7790	430	440	0
7791	430	440	0
7792	430	440	0
7793	430	440	0
7794	430	440	0
7795	430	440	0
7796	430	440	0
7797	430	440	0
7798	430	440	0
7799	430	440	0
7800	430	440	0
7801	430	440	0
7802	430	440	0
7803	430	440	0
7804	430	440	0
7805	430	440	0
7806	430	440	0
7807	430	440	0
7808	430	440	0
7809	430	440	0
7810	430	440	0
7811	430	440	0
7812	430	440	0
7813	430	440	0
7814	430	440	0
7815	430	440	0
7816	430	440	0
7817	430	440	0
7818	430	440	0
7819	430	440	0
7820	430	440	0
7821	430	440	0
7822	430	440	0
7823	430	440	0
7824	430	440	0
7825	430	440	0
7826	430	440	0
7827	430	440	0
7828	430	440	0
7829	430	440	0
7830	430	440	0
7831	430	440	0
7832	430	440	0
7833	430	440	0
7834	430	440	0
7835	430	440	0
7836	430	440	0
7837	430	440	0
7838	430	440	0
7839	430	440	0
7840	430	440	0
7841	430	440	0
7842	430	440	0
7843	430	440	0
7844	430	440	0
7845	430	440	0
7846	430	440	0
7847	430	440	0
7848	430	440	0
7849	430	440	0
7850	430	440	0
7851	430	440	0
7852	430	440	0
7853	430	440	0
7854	430	440	0
7855	430	440	0
7856	430	440	0
7857	430	440	0
7858	430	440	0
7859	430	440	0
7860	430	440	0
7861	430	440	0
7862	430	440	0
7863	430	440	0
7864	430	440	0
7865	430	440	0
7866	430	440	0
7867	430	440	0
7868	430	440	0
7869	430	440	0
7870	430	440	0
7871	430	440	0
7872	430	440	0
7873	430	440	0
7874	430	440	0
7875	430	440	0
7876	430	440	0
7877	430	440	0
7878	430	440	0
7879	430	440	0
7880	430	440	0
7881	430	440	0
7882	430	440	0
7883	430	440	0
7884	430	440	0
7885	430	440	0
7886	430	440	0
7887	430	440	0
7888	430	440	0
7889	430	440	0
7890	430	440	0
7891	430	440	0
7892	430	440	0
7893	430	440	0
7894	430	440	0
7895	430	440	0
7896	430	440	0
7897	430	440	0
7898	430	440	0
7899	430	440	0
7900	430	440	0
7901	430	440	0
7902	430	440	0
7903	430	440	0
7904	430	440	0
7905	430	440	0
7906	430	440	0
7907	430	440	0
7908	430	440	0
7909	430	440	0
7910	430	440	0
7911	430	440	0
7912	430	440	0
7913	430	440	0
7914	430	440	0
7915	430	440	0
7916	430	440	0
7917	430	440	0
7918	430	440	0
7919	430	440	0
7920	430	440	0
7921	430	440	0
7922	430	440	0
7923	430	440	0
7924	430	440	0
7925	430	440	0
7926	430	440	0
7927	430	440	0
7928	430	440	0
7929	430	440	0
7930	430	440	0
7931	430	440	0
7932	430	440	0
7933	430	440	0
7934	430	440	0
7935	430	440	0
7936	430	440	0
7937	430	440	0
7938	430	440	0
7939	430	440	0
7940	430	440	0
7941	430	440	0
7942	430	440	0
7943	430	440	0
7944	430	440	0
7945	430	440	0
7946	430	440	0
7947	430	440	0
7948	430	440	0
7949	430	440	0
7950	430	440	0
7951	430	440	0
7952	430	440	0
7953	430	440	0
7954	430	440	0
7955	430	440	0
7956	430	440	0
7957	430	440	0
7958	430	440	0
7959	430	440	0
7960	430	440	0
7961	430	440	0
7962	430	440	0
